SYSTEM_TIME_time_unix_usec,SYSTEM_TIME_millis,IMU1_ax,IMU1_ay,IMU1_az,IMU1_gx,IMU1_gy,IMU1_gz,IMU1_mx,IMU1_my,IMU1_mz,IMU2_ax,IMU2_ay,IMU2_az,IMU2_gx,IMU2_gy,IMU2_gz,IMU2_mx,IMU2_my,IMU2_mz,ATTITUDE_roll_rate,ATTITUDE_pitch_rate,ATTITUDE_yaw_rate,ATTITUDE_roll,ATTITUDE_pitch,ATTITUDE_yaw,INS_x,INS_y,INS_z,INS_vx,INS_vy,INS_vz,GPS_lat,GPS_lon,GPS_alt,GPS_relative_alt,GPS_vx,GPS_vy,GPS_vz,GPS_hdg,GPS_RAW_INT_speed,GPS_RAW_INT_latitude,GPS_RAW_INT_longitude,GPS_RAW_INT_altitude,GPS_RAW_INT_course,GPS_RAW_INT_hdop,GPS_RAW_INT_vdop,GPS_RAW_INT_fix,GPS_RAW_INT_sat_view,VFR_HUD_airspeed,VFR_HUD_groundspeed,VFR_HUD_heading,VFR_HUD_throttle,VFR_HUD_barometer,VFR_HUD_climb,SCALED_PRESSURE_press_abs,SCALED_PRESSURE_press_diff,SCALED_PRESSURE_temp,NAV_CTRL_OUT_desired_roll,NAV_CTRL_OUT_desired_pitch,NAV_CTRL_OUT_desired_heading,NAV_CTRL_OUT_target_bearing,NAV_CTRL_OUT_wp_dist,NAV_CTRL_OUT_alt_error,NAV_CTRL_OUT_aspd_error,NAV_CTRL_OUT_xtrack_error,GPS_STATUS_satellite_snr
2016-11-06 19:02:27.600000,1478466147600000,125,-49,-1027,1264,10,-55,173,-182,-310,110,-23,-958,1264,10,-55,173,-182,-310,72.38299803110183,0.5409412172289308,-3.296786317071646,12.309667450520461,9.438594017811015,22.420936063834766,126.38694763183594,-314.2989196777344,-145.42637634277344,26.8189754486084,12.24181842803955,-3.2527363300323486,-226059660,-434097469,155790,145420,2737,1217,359,2269,2975,-226059970,-434097670,150840,2416,121,200,3,10,20.872690200805664,29.756929397583008,22,45,156.05999755859375,3.568744659423828,995.1666259765625,-16.83234405517578,2896,59.959999084472656,11.010000228881836,97,92,282,4.309999942779541,-487.2690124511719,13.566010475158691,
2016-11-06 19:02:28.100000,1478466148100000,306,-74,-1097,848,292,301,168,-337,-132,198,-145,-1082,848,292,301,168,-337,-132,48.54340777099332,16.68411845351578,17.169662941233646,49.04038599538178,10.117441396776705,27.046157462207105,134.9675750732422,-310.3339538574219,-146.4929656982422,26.427410125732422,12.95433235168457,-3.0130181312561035,-226058889,-434097083,156860,146489,2695,1229,337,2278,2959,-226058998,-434097175,152190,2537,121,200,3,10,20.74225425720215,29.594085693359375,27,52,157.63999938964844,3.662748336791992,995.002685546875,-16.99625015258789,2895,60.32999801635742,11.09999942779541,104,95,276,2.7300000190734863,-474.2252197265625,26.81843376159668,
2016-11-06 19:02:28.600000,1478466148600000,289,-170,-1800,48,694,362,119,-380,-33,283,-104,-1850,49,693,362,119,-380,-33,2.7512712743371863,39.70291975842198,20.70061290248907,62.01498260688674,9.02287882284642,45.54111957413876,151.4300079345703,-300.8817443847656,-148.27264404296875,23.960662841796875,17.78705406188965,-2.2476747035980225,-226057410,-434096163,158640,148270,2591,1467,275,4024,2992,-226057605,-434096336,153920,3352,121,200,3,10,20.942934036254883,29.928970336914062,45,51,158.92999267578125,2.562274932861328,994.8134765625,-17.185468673706055,2894,60.53999710083008,11.699999809265137,111,98,269,1.4399999380111694,-494.29339599609375,39.228694915771484,
2016-11-06 19:02:29.100000,1478466149100000,276,-158,-2143,-193,780,336,60,-394,-18,294,-115,-2193,-193,780,336,60,-394,-18,-11.142818423282993,44.67046511535348,19.222940749144538,63.0615041915161,10.196089317522109,69.84457188644492,158.65782165527344,-294.6328125,-149.0720977783203,20.440874099731445,21.498659133911133,-2.3605401515960693,-226056761,-434095555,159440,149069,2333,1881,247,5500,2979,-226056766,-434095611,154920,4525,121,200,3,10,21.380542755126953,29.79071044921875,69,50,160.25999450683594,1.9479941129684448,994.6614379882812,-17.337499618530273,2893,58.15999984741211,12.429999351501465,118,100,260,0.10999999940395355,-538.0540771484375,49.0892219543457,
2016-11-06 19:02:29.600000,1478466149600000,180,-102,-2111,-314,694,327,7,-395,-57,262,-106,-2093,-314,694,326,7,-395,-57,-15.83276269423037,41.99074284733653,18.98006092980618,61.33951104891833,11.25745546453884,86.20150891079146,169.9834442138672,-275.20379638671875,-151.54676818847656,6.936038017272949,25.67841339111328,-3.46113920211792,-226055744,-434093664,161910,151540,1096,2557,329,9348,2782,-226055888,-434094238,156650,6677,121,200,3,10,21.55377960205078,28.68922996520996,86,50,161.33999633789062,3.7473390102386475,994.4822998046875,-17.516639709472656,2892,52.78999710083008,13.019999504089355,124,102,249,-1.5399999618530273,-550.653076171875,54.834835052490234,
2016-11-06 19:02:29.840000,1478466149840000,162,-35,-2020,-363,627,317,-8,-390,-84,243,-101,-1987,-362,627,317,-8,-390,-84,-19.19084569023465,38.59101618796268,18.484853431960037,59.242677124670266,12.120285087856224,96.98812613866912,171.2390594482422,-269.1068420410156,-152.5000457763672,3.041954755783081,25.041912078857422,-3.9213433265686035,-226055631,-434093071,162870,152500,741,2575,360,10370,2679,-226055717,-434093704,157340,7394,121,200,3,10,21.50653076171875,27.823835372924805,96,50,162.22000122070312,2.8672935962677,994.419189453125,-17.57976531982422,2891,48.29999923706055,13.059999465942383,127,102,244,-2.3299999237060547,-540.55517578125,55.92617416381836,
2016-11-06 19:02:30.080000,1478466150080000,228,-56,-1943,-412,536,309,-20,-381,-115,218,-92,-1841,-412,536,309,-20,-381,-115,-21.76108173340359,34.325139579561174,17.938634666297652,56.42560658263353,13.068233382383953,106.89159307667497,171.61782836914062,-263.2287902832031,-153.55967712402344,-0.2914321720600128,23.80026626586914,-4.37098503112793,-226055597,-434092499,163920,153550,406,2534,392,11289,2566,-226055621,-434093246,158090,8087,121,200,3,10,21.376445770263672,26.794973373413086,106,50,163.2100067138672,3.197951555252075,994.3053588867188,-17.693593978881836,2891,44.84000015258789,13.019999504089355,130,103,240,-3.18999981880188,-552.2138671875,56.39466857910156,
2016-11-06 19:02:30.320000,1478466150320000,225,-52,-1652,-424,432,299,-33,-361,-166,176,-81,-1652,-424,432,299,-33,-361,-166,-24.094680750135563,28.70046855277192,17.46313909439617,52.90715757510652,13.955530450855617,115.68493570850029,171.26792907714844,-257.6828918457031,-154.70603942871094,-2.963175058364868,22.283084869384766,-4.6731462478637695,-226055628,-434091959,165070,154700,106,2443,427,12084,2446,-226055563,-434092750,158920,8749,121,200,3,10,21.513887405395508,25.664772033691406,115,46,164.3000030517578,4.0796613693237305,994.1531982421875,-17.845781326293945,2890,39.55999755859375,12.9399995803833,133,103,233,-4.599999904632568,-546.4986572265625,56.10850524902344,
2016-11-06 19:02:30.560000,1478466150560000,155,-210,-1456,-434,329,289,-39,-343,-200,133,-72,-1463,-434,329,288,-39,-343,-200,-24.72278153111535,22.778397429141968,16.896836157479363,48.89968751357411,14.611321672504282,123.21023323034524,170.3554229736328,-252.52297973632812,-155.9256591796875,-4.866898059844971,20.575159072875977,-4.956104278564453,-226055710,-434091457,166290,155920,-145,2321,460,12755,2325,-226055582,-434092253,159800,9359,121,200,3,10,21.36172866821289,23.25587272644043,123,42,165.47000122070312,5.052828788757324,994.0509643554688,-17.947967529296875,2889,35.459999084472656,12.09999942779541,134,103,228,-5.609999656677246,-534.5767822265625,55.38849639892578,
2016-11-06 19:02:30.800000,1478466150800000,108,-30,-1200,-455,196,279,-49,-310,-247,63,-58,-1231,-455,196,279,-49,-310,-247,-25.10484523781294,16.39767227255649,16.271668942748096,44.57783067473518,14.921859638213498,129.50912930557936,169.0438995361328,-247.76307678222656,-157.189453125,-6.2231125831604,18.964712142944336,-4.960287570953369,-226055828,-434090994,167550,157180,-502,2035,500,13294,2096,-226055697,-434091414,161740,10388,121,200,3,10,21.445781707763672,22.076013565063477,129,31,166.7100067138672,4.494876384735107,993.8609008789062,-18.138046264648438,2888,30.94999885559082,10.65999984741211,134,103,222,-7.179999828338623,-506.8197326660156,53.78197479248047,
